ID,Sample,negativity,neutrality,positivity,compound,polarity,subjectivity,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,Verdadero,Misinformation,Desinformación,ProGob,ContraGob,NoVerificable,MisDisInformation,Propaganda
989,B,0.321,0.679,0,-0.7906,-0.166666667,0.511904762,0,0,0,0.071428571,0,0.214285714,0.071428571,0.071428571,0,0,1,0,0,0,0,0,0,0
990,B,0,1,0,0,0.2,0.383333333,0,0,0,0.076923077,0,0,0.076923077,0,0,0,1,0,0,0,0,0,0,0
992,B,0.071,0.707,0.223,0.6808,0.245454545,0.418181818,0,0.045454545,0,0,0,0,0.090909091,0,0,0,1,0,0,0,0,0,0,0
993,B,0,0.909,0.091,0.2023,0.4,1,0,0,0,0,0,0,0.181818182,0,0,0.090909091,0,0,0,0,0,1,0,0
994,B,0,0.86,0.14,0.6361,0.2,0.540909091,0,0,0,0,0,0,0.055555556,0,0,0,1,0,0,0,0,0,0,0
995,B,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,1,0,0,0,0,0,0,0
996,B,0.059,0.941,0,-0.0191,-0.1,0,0,0,0,0.142857143,0,0.142857143,0,0.142857143,0,0.142857143,0,0,0,0,1,0,0,1
997,B,0.257,0.743,0,-0.4215,0,0,0.222222222,0.111111111,0.111111111,0.222222222,0,0.222222222,0.111111111,0.111111111,0.111111111,0,1,0,0,0,0,0,0,0
998,B,0,0.84,0.16,0.2263,0.25,0.15,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,1,0,0
999,B,0,1,0,0,0,0,0,0.125,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0
1000,B,0.08,0.92,0,-0.1027,-0.2125,0.3875,0,0,0,0,0,0,0.2,0,0,0.1,1,0,0,0,0,0,0,0
1001,B,0.13,0.628,0.243,0.4019,0,0,0,0.1,0,0.1,0.1,0.1,0.2,0,0.1,0,1,0,0,0,0,0,0,0
1002,B,0,1,0,0,0.055555556,0.111111111,0.047619048,0.095238095,0,0.047619048,0,0.095238095,0.047619048,0.047619048,0,0.047619048,1,0,0,0,0,0,0,0
1004,B,0.124,0.843,0.034,-0.4939,-0.025,0.233333333,0.1875,0.3125,0.125,0.125,0,0.1875,0.125,0.125,0.125,0.0625,1,0,0,0,0,0,0,0
1005,B,0,0.872,0.128,0.296,0.1,0.4,0,0,0.1,0,0,0.1,0.1,0,0,0,1,0,0,0,0,0,0,0
1007,B,0.136,0.818,0.046,-0.6486,0.068181818,0.227272727,0,0,0,0.047619048,0,0.142857143,0.047619048,0.047619048,0,0.047619048,0,0,0,0,1,0,0,1
1008,B,0.064,0.756,0.18,0.6124,0,0,0,0.133333333,0,0,0.066666667,0,0.066666667,0,0,0,0,0,0,0,1,0,0,1
1009,B,0.116,0.782,0.101,-0.5859,0.25,0.75,0.045454545,0,0.045454545,0.045454545,0,0.045454545,0.090909091,0.045454545,0.045454545,0.045454545,0,0,0,0,0,1,0,0
1010,B,0,1,0,0,0.045454545,0.184848485,0,0.142857143,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1011,B,0.024,0.717,0.259,0.8952,0.4,0.655555556,0.105263158,0.157894737,0.105263158,0.157894737,0.105263158,0.157894737,0.210526316,0.105263158,0.105263158,0.105263158,0,0,0,0,1,0,0,1
1012,B,0.058,0.671,0.271,0.8591,0.39375,0.41875,0.0625,0.125,0,0.0625,0,0.125,0.25,0,0,0.0625,0,1,0,0,0,0,1,0
1013,B,0.054,0.858,0.088,0.1265,0.5,0.5,0,0.08,0,0.04,0.04,0,0.12,0.04,0,0.12,0,0,0,1,0,1,0,1
1014,B,0,1,0,0,0,0,0,0.083333333,0,0,0,0,0.25,0,0,0,0,0,0,0,0,1,0,0
1015,B,0.23,0.697,0.073,-0.6705,-0.55,0.633333333,0.090909091,0,0.090909091,0.181818182,0,0.181818182,0.181818182,0.181818182,0,0.181818182,0,0,0,0,1,0,0,1
1016,B,0,1,0,0,0.136363636,0.454545455,0,0,0,0,0,0,0.2,0,0,0,1,0,0,0,0,0,0,0
1017,B,0.082,0.824,0.094,0.1027,-0.041666667,0.625,0.055555556,0,0.055555556,0.055555556,0,0.055555556,0.055555556,0.055555556,0,0,1,0,0,0,0,0,0,0
1018,B,0,0.722,0.278,0.875,0.178409091,0.542613636,0,0.090909091,0,0,0.136363636,0.045454545,0.181818182,0.045454545,0,0.090909091,0,0,0,0,0,1,0,0
1019,B,0,1,0,0,0.5,0.5,0,0,0,0,0,0,0.052631579,0,0,0,1,0,0,0,0,0,0,0
1020,B,0.158,0.791,0.051,-0.4019,0,0,0.083333333,0,0.083333333,0.083333333,0,0.25,0,0.083333333,0,0,1,0,0,0,0,0,0,0
